State/UTs_Code,District_Code,CD Block_Code,Town/Village_Code,Ward_Code,EB_Code,State/UTs_Name,District_Name,Level,Name,Total/Rural/Urban,No of Households,Total Population Person,Total Population Male,Total Population Female,Population in the age group 0-6 Person,Population in the age group 0-6 Male,Population in the age group 0-6 Female,Scheduled Castes population Person,Scheduled Castes population Male,Scheduled Castes population Female,Scheduled Tribes population Person,Scheduled Tribes population Male,Scheduled Tribes population Female,Literates Population Person,Literates Population Male,Literates Population Female,Illiterate Persons,Illiterate Male,Illiterate Female,Total Worker Population Person,Total Worker Population Male,Total Worker Population Female,Main Working Population Person,Main Working Population Male,Main Working Population Female,Main Cultivator Population Person,Main Cultivator Population Male,Main Cultivator Population Female,Main Agricultural Labourers Population Person,Main Agricultural Labourers Population Male,Main Agricultural Labourers Population Female,Main Household Industries Population Person,Main Household Industries Population Male,Main Household Industries Population Female,Main Other Workers Population Person,Main Other Workers Population Male,Main Other Workers Population Female,Marginal Worker Population Person,Marginal Worker Population Male,Marginal Worker Population Female,Marginal Cultivator Population Person,Marginal Cultivator Population Male,Marginal Cultivator Population Female,Marginal Agriculture Labourers Population Person,Marginal Agriculture Labourers Population Male,Marginal Agriculture Labourers Population Female,Marginal Household Industries Population Person,Marginal Household Industries Population Male,Marginal Household Industries Population Female,Marginal Other Workers Population Person,Marginal Other Workers Population Male,Marginal Other Workers Population Female,Marginal Worker Population 3_6 Person,Marginal Worker Population 3_6 Male,Marginal Worker Population 3_6 Female,Marginal Cultivator Population 3_6 Person,Marginal Cultivator Population 3_6 Male,Marginal Cultivator Population 3_6 Female,Marginal Agriculture Labourers Population 3_6 Person,Marginal Agriculture Labourers Population 3_6 Male,Marginal Agriculture Labourers Population 3_6 Female,Marginal Household Industries Population 3_6 Person,Marginal Household Industries Population 3_6 Male,Marginal Household Industries Population 3-6 Female,Marginal Other Workers Population Person 3_6 Person,Marginal Other Workers Population Person 3_6 Male,Marginal Other Workers Population Person 3_6 Female,Marginal Worker Population 0_3 Person,Marginal Worker Population 0_3 Male,Marginal Worker Population 0_3_Female,Marginal Cultivator Population 0_3 Person,Marginal Cultivator Population 0_3 Male,Marginal Cultivator Population 0_3_Female,Marginal Agriculture Labourers Population 0_3 Person,Marginal Agriculture Labourers Population 0_3 Male,Marginal Agriculture Labourers Population 0_3 Female,Marginal Household Industries Population 0_3 Person,Marginal Household Industries Population 0_3 Male,Marginal Household Industries Population 0_3 Female,Marginal Other Workers Population 0_3 Person,Marginal Other Workers Population 0_3 Male,Marginal Other Workers Population 0_3 Female,Non Working Population Person,Non Working Population Male,Non Working Population Female
29,556,0011,598409,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Hipparagi,Rural,1592,8560,4379,4181,1268,668,600,1351,691,660,270,140,130,4740,2713,2027,3820,1666,2154,4338,2414,1924,3625,2242,1383,1963,1419,544,1090,472,618,37,18,19,535,333,202,713,172,541,36,12,24,605,131,474,25,12,13,47,17,30,558,107,451,30,10,20,479,83,396,10,1,9,39,13,26,155,65,90,6,2,4,126,48,78,15,11,4,8,4,4,4222,1965,2257
29,556,0011,598410,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Madarkhandi,Rural,969,5026,2556,2470,765,386,379,1124,587,537,1,1,0,2870,1677,1193,2156,879,1277,2163,1378,785,2017,1329,688,953,690,263,635,320,315,51,21,30,378,298,80,146,49,97,29,14,15,75,12,63,20,9,11,22,14,8,116,33,83,21,12,9,69,9,60,8,2,6,18,10,8,30,16,14,8,2,6,6,3,3,12,7,5,4,4,0,2863,1178,1685
29,556,0011,598411,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Bandigani,Rural,362,2140,1104,1036,376,194,182,585,302,283,210,98,112,940,560,380,1200,544,656,1174,596,578,1164,593,571,528,288,240,576,257,319,2,1,1,58,47,11,10,3,7,3,1,2,3,1,2,1,1,0,3,0,3,7,3,4,3,1,2,2,1,1,1,1,0,1,0,1,3,0,3,0,0,0,1,0,1,0,0,0,2,0,2,966,508,458
29,556,0011,598412,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Yallatti,Rural,611,3338,1662,1676,468,237,231,518,260,258,0,0,0,1787,1045,742,1551,617,934,1574,907,667,1411,811,600,663,421,242,511,198,313,25,18,7,212,174,38,163,96,67,9,3,6,71,16,55,4,4,0,79,73,6,162,96,66,9,3,6,71,16,55,4,4,0,78,73,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1764,755,1009
29,556,0011,598413,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Jagadal,Rural,1389,7815,3958,3857,1268,645,623,1817,901,916,6,5,1,4045,2354,1691,3770,1604,2166,3884,2249,1635,3004,2033,971,1491,1126,365,1372,794,578,33,26,7,108,87,21,880,216,664,56,10,46,742,168,574,4,0,4,78,38,40,854,200,654,56,10,46,733,163,570,2,0,2,63,27,36,26,16,10,0,0,0,9,5,4,2,0,2,15,11,4,3931,1709,2222
29,556,0011,598414,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Banhatti (Rural),Rural,215,1345,682,663,225,106,119,44,24,20,0,0,0,730,418,312,615,264,351,695,378,317,688,374,314,541,299,242,135,68,67,1,0,1,11,7,4,7,4,3,3,2,1,0,0,0,2,1,1,2,1,1,6,4,2,2,2,0,0,0,0,2,1,1,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,650,304,346
29,556,0011,598415,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Hosur,Rural,628,3582,1821,1761,607,301,306,441,219,222,7,4,3,1893,1103,790,1689,718,971,1753,1025,728,1541,995,546,1121,874,247,392,98,294,5,4,1,23,19,4,212,30,182,18,11,7,174,7,167,14,8,6,6,4,2,206,26,180,17,10,7,170,5,165,14,8,6,5,3,2,6,4,2,1,1,0,4,2,2,0,0,0,1,1,0,1829,796,1033
29,556,0011,598416,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Rabkavi (Rural),Rural,105,814,422,392,140,74,66,31,13,18,0,0,0,342,194,148,472,228,244,469,236,233,218,213,5,193,190,3,17,15,2,1,1,0,7,7,0,251,23,228,14,5,9,233,16,217,2,1,1,2,1,1,243,20,223,12,4,8,227,14,213,2,1,1,2,1,1,8,3,5,2,1,1,6,2,4,0,0,0,0,0,0,345,186,159
29,556,0011,598417,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Hangandi,Rural,1108,6438,3219,3219,1102,561,541,836,397,439,13,8,5,3485,1976,1509,2953,1243,1710,2099,1724,375,1686,1466,220,699,646,53,587,453,134,141,135,6,259,232,27,413,258,155,86,52,34,179,84,95,50,43,7,98,79,19,316,198,118,8,3,5,168,76,92,46,43,3,94,76,18,97,60,37,78,49,29,11,8,3,4,0,4,4,3,1,4339,1495,2844
29,556,0011,598418,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Sasalatti ,Rural,1311,8226,4251,3975,1156,614,542,974,501,473,23,8,15,4714,2725,1989,3512,1526,1986,2876,2146,730,2703,2073,630,1523,1393,130,973,511,462,29,26,3,178,143,35,173,73,100,37,25,12,92,18,74,4,0,4,40,30,10,151,65,86,33,22,11,79,17,62,4,0,4,35,26,9,22,8,14,4,3,1,13,1,12,0,0,0,5,4,1,5350,2105,3245
29,556,0011,598419,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Kaltippi,Rural,362,2241,1161,1080,361,215,146,167,86,81,0,0,0,1087,618,469,1154,543,611,825,622,203,767,615,152,483,410,73,218,152,66,8,7,1,58,46,12,58,7,51,3,1,2,51,4,47,0,0,0,4,2,2,54,7,47,3,1,2,48,4,44,0,0,0,3,2,1,4,0,4,0,0,0,3,0,3,0,0,0,1,0,1,1416,539,877
29,556,0011,598420,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Golbhavi,Rural,995,5099,2538,2561,829,431,398,894,461,433,3,1,2,2504,1415,1089,2595,1123,1472,2265,1336,929,2250,1327,923,752,605,147,1310,596,714,87,57,30,101,69,32,15,9,6,9,5,4,2,1,1,1,0,1,3,3,0,15,9,6,9,5,4,2,1,1,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2834,1202,1632
29,556,0011,598421,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Yaragatti,Rural,537,3005,1542,1463,543,268,275,652,333,319,3,2,1,1526,905,621,1479,637,842,1137,795,342,1089,768,321,381,363,18,666,371,295,6,3,3,36,31,5,48,27,21,24,14,10,12,5,7,1,0,1,11,8,3,33,22,11,11,9,2,10,5,5,1,0,1,11,8,3,15,5,10,13,5,8,2,0,2,0,0,0,0,0,0,1868,747,1121
29,556,0011,598422,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Chimmad,Rural,1902,10839,5426,5413,1750,909,841,2257,1088,1169,32,16,16,5398,3073,2325,5441,2353,3088,4811,2892,1919,4727,2849,1878,1690,1205,485,2271,1102,1169,156,112,44,610,430,180,84,43,41,10,6,4,44,17,27,2,2,0,28,18,10,74,42,32,8,5,3,38,17,21,2,2,0,26,18,8,10,1,9,2,1,1,6,0,6,0,0,0,2,0,2,6028,2534,3494
29,556,0011,598423,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Navalgi,Rural,1480,7875,3924,3951,1292,655,637,1689,793,896,516,251,265,3908,2231,1677,3967,1693,2274,2977,2114,863,2869,2082,787,1224,1108,116,1246,671,575,31,27,4,368,276,92,108,32,76,1,0,1,92,21,71,1,1,0,14,10,4,106,30,76,1,0,1,91,20,71,1,1,0,13,9,4,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,4898,1810,3088
29,556,0011,598424,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Kalhalli,Rural,626,3441,1720,1721,597,307,290,843,427,416,83,42,41,1674,948,726,1767,772,995,1423,916,507,1355,899,456,279,249,30,925,517,408,0,0,0,151,133,18,68,17,51,0,0,0,60,14,46,0,0,0,8,3,5,64,16,48,0,0,0,58,14,44,0,0,0,6,2,4,4,1,3,0,0,0,2,0,2,0,0,0,2,1,1,2018,804,1214
29,556,0011,598425,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Shiraguppi,Rural,764,3809,1943,1866,561,279,282,595,302,293,598,299,299,2044,1218,826,1765,725,1040,1543,1042,501,1522,1030,492,527,473,54,836,440,396,13,10,3,146,107,39,21,12,9,4,2,2,11,6,5,1,1,0,5,3,2,20,11,9,4,2,2,10,5,5,1,1,0,5,3,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2266,901,1365
29,556,0011,598426,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Maigur,Rural,988,4419,2251,2168,676,351,325,934,482,452,27,13,14,2410,1415,995,2009,836,1173,1915,1170,745,1813,1109,704,780,549,231,609,295,314,7,7,0,417,258,159,102,61,41,10,6,4,10,2,8,1,1,0,81,52,29,97,60,37,10,6,4,6,2,4,0,0,0,81,52,29,5,1,4,0,0,0,4,0,4,1,1,0,0,0,0,2504,1081,1423
29,556,0011,598427,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Muttur,Rural,759,3589,1784,1805,561,282,279,459,215,244,415,209,206,2088,1205,883,1501,579,922,1382,954,428,1317,909,408,584,500,84,599,316,283,9,6,3,125,87,38,65,45,20,17,13,4,24,14,10,5,5,0,19,13,6,65,45,20,17,13,4,24,14,10,5,5,0,19,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2207,830,1377
29,556,0011,598428,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Kankanawadi,Rural,638,3391,1709,1682,545,290,255,515,252,263,0,0,0,1697,939,758,1694,770,924,1444,918,526,1415,903,512,467,386,81,819,409,410,5,5,0,124,103,21,29,15,14,15,11,4,10,2,8,1,0,1,3,2,1,26,15,11,13,11,2,9,2,7,1,0,1,3,2,1,3,0,3,2,0,2,1,0,1,0,0,0,0,0,0,1947,791,1156
29,556,0011,598429,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Albal,Rural,455,2491,1247,1244,377,185,192,693,346,347,0,0,0,1491,882,609,1000,365,635,926,607,319,532,429,103,277,258,19,172,101,71,6,6,0,77,64,13,394,178,216,50,40,10,322,123,199,4,2,2,18,13,5,388,177,211,49,40,9,317,122,195,4,2,2,18,13,5,6,1,5,1,0,1,5,1,4,0,0,0,0,0,0,1565,640,925
29,556,0011,598430,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Hanchinal,Rural,267,1214,594,620,180,102,78,15,9,6,5,3,2,724,392,332,490,202,288,447,295,152,426,282,144,28,17,11,159,69,90,9,8,1,230,188,42,21,13,8,1,1,0,12,5,7,1,1,0,7,6,1,21,13,8,1,1,0,12,5,7,1,1,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,299,468
29,556,0011,598431,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Kadakol,Rural,468,2653,1320,1333,359,183,176,490,229,261,0,0,0,1529,865,664,1124,455,669,914,675,239,788,647,141,500,445,55,224,146,78,17,13,4,47,43,4,126,28,98,9,3,6,109,20,89,2,1,1,6,4,2,119,28,91,8,3,5,103,20,83,2,1,1,6,4,2,7,0,7,1,0,1,6,0,6,0,0,0,0,0,0,1739,645,1094
29,556,0011,598432,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Sanal,Rural,363,2107,1060,1047,339,170,169,296,139,157,157,80,77,1153,683,470,954,377,577,861,533,328,514,364,150,284,215,69,143,77,66,18,12,6,69,60,9,347,169,178,11,6,5,247,122,125,6,2,4,83,39,44,320,161,159,9,6,3,247,122,125,4,1,3,60,32,28,27,8,19,2,0,2,0,0,0,2,1,1,23,7,16,1246,527,719
29,556,0011,598433,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Alagur,Rural,1188,6448,3311,3137,846,470,376,1123,560,563,17,8,9,3633,2061,1572,2815,1250,1565,2242,1591,651,1638,1284,354,930,779,151,491,327,164,54,49,5,163,129,34,604,307,297,136,93,43,137,75,62,28,11,17,303,128,175,502,275,227,119,83,36,120,70,50,23,11,12,240,111,129,102,32,70,17,10,7,17,5,12,5,0,5,63,17,46,4206,1720,2486
29,556,0011,598434,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Kunchanur,Rural,891,4490,2224,2266,591,289,302,833,410,423,24,13,11,2399,1350,1049,2091,874,1217,1838,1221,617,1509,1151,358,822,612,210,432,332,100,16,16,0,239,191,48,329,70,259,9,8,1,251,10,241,32,21,11,37,31,6,308,53,255,8,7,1,251,10,241,14,7,7,35,29,6,21,17,4,1,1,0,0,0,0,18,14,4,2,2,0,2652,1003,1649
29,556,0011,598435,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Kumbarhal,Rural,869,4848,2426,2422,765,380,385,762,366,396,3,0,3,2445,1408,1037,2403,1018,1385,2117,1338,779,2074,1320,754,888,619,269,714,366,348,10,6,4,462,329,133,43,18,25,6,2,4,27,13,14,1,0,1,9,3,6,40,18,22,6,2,4,25,13,12,1,0,1,8,3,5,3,0,3,0,0,0,2,0,2,0,0,0,1,0,1,2731,1088,1643
29,556,0011,598436,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Jamkhandi (Rural),Rural,350,1808,922,886,309,157,152,202,103,99,11,6,5,1021,587,434,787,335,452,884,479,405,740,442,298,329,294,35,336,82,254,11,10,1,64,56,8,144,37,107,23,18,5,107,11,96,2,0,2,12,8,4,131,36,95,20,17,3,99,11,88,2,0,2,10,8,2,13,1,12,3,1,2,8,0,8,0,0,0,2,0,2,924,443,481
29,556,0011,598437,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Kadapatti,Rural,558,2752,1374,1378,362,192,170,775,382,393,14,7,7,1738,995,743,1014,379,635,859,724,135,818,703,115,60,51,9,120,64,56,7,7,0,631,581,50,41,21,20,4,2,2,15,3,12,0,0,0,22,16,6,34,19,15,4,2,2,9,1,8,0,0,0,21,16,5,7,2,5,0,0,0,6,2,4,0,0,0,1,0,1,1893,650,1243
29,556,0011,598438,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Hunnur,Rural,1960,9771,4849,4922,1256,662,594,1400,691,709,35,18,17,6361,3568,2793,3410,1281,2129,3657,2537,1120,3411,2469,942,540,438,102,812,407,405,243,161,82,1816,1463,353,246,68,178,12,6,6,118,8,110,27,5,22,89,49,40,213,61,152,12,6,6,90,5,85,27,5,22,84,45,39,33,7,26,0,0,0,28,3,25,0,0,0,5,4,1,6114,2312,3802
29,556,0011,598439,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Ramateerth,Rural,113,535,266,269,76,40,36,232,115,117,0,0,0,277,156,121,258,110,148,255,128,127,255,128,127,1,1,0,227,108,119,9,8,1,18,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,138,142
29,556,0011,598440,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Jakanur,Rural,238,1209,608,601,219,118,101,213,108,105,280,142,138,646,359,287,563,249,314,485,291,194,476,285,191,119,89,30,312,161,151,1,1,0,44,34,10,9,6,3,0,0,0,7,4,3,0,0,0,2,2,0,9,6,3,0,0,0,7,4,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,317,407
29,556,0011,598441,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Chingundi,Rural,319,1683,818,865,214,110,104,433,211,222,117,54,63,902,495,407,781,323,458,927,487,440,855,463,392,260,248,12,492,134,358,15,11,4,88,70,18,72,24,48,1,0,1,68,22,46,0,0,0,3,2,1,41,6,35,1,0,1,38,5,33,0,0,0,2,1,1,31,18,13,0,0,0,30,17,13,0,0,0,1,1,0,756,331,425
29,556,0011,598442,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Linganur,Rural,666,3421,1711,1710,449,233,216,548,282,266,0,0,0,1756,995,761,1665,716,949,1386,926,460,1143,871,272,408,382,26,455,278,177,196,141,55,84,70,14,243,55,188,89,10,79,116,24,92,22,11,11,16,10,6,228,49,179,89,10,79,113,23,90,13,7,6,13,9,4,15,6,9,0,0,0,3,1,2,9,4,5,3,1,2,2035,785,1250
29,556,0011,598443,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Hunashikatti,Rural,221,1185,594,591,198,97,101,317,156,161,0,0,0,603,350,253,582,244,338,338,318,20,333,314,19,122,119,3,172,165,7,16,15,1,23,15,8,5,4,1,0,0,0,5,4,1,0,0,0,0,0,0,5,4,1,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,276,571
29,556,0011,598444,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Hulyal,Rural,1023,4947,2462,2485,678,341,337,550,274,276,190,96,94,2908,1677,1231,2039,785,1254,2074,1403,671,1539,1091,448,411,315,96,590,315,275,175,144,31,363,317,46,535,312,223,10,3,7,246,170,76,73,64,9,206,75,131,370,253,117,7,2,5,181,131,50,62,53,9,120,67,53,165,59,106,3,1,2,65,39,26,11,11,0,86,8,78,2873,1059,1814
29,556,0011,598445,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Siddapur,Rural,1030,5058,2568,2490,865,464,401,1301,640,661,15,6,9,2718,1550,1168,2340,1018,1322,1956,1324,632,1314,1050,264,349,309,40,254,166,88,92,62,30,619,513,106,642,274,368,10,8,2,163,55,108,277,120,157,192,91,101,606,259,347,10,8,2,159,54,105,265,115,150,172,82,90,36,15,21,0,0,0,4,1,3,12,5,7,20,9,11,3102,1244,1858
29,556,0011,598446,0000,000000,KARNATAKA,Bagalkot,VILLAGE,Mareguddi,Rural,1051,5665,2846,2819,818,431,387,518,246,272,302,155,147,3124,1788,1336,2541,1058,1483,2157,1481,676,1978,1450,528,1081,939,142,595,282,313,52,40,12,250,189,61,179,31,148,109,21,88,61,4,57,0,0,0,9,6,3,82,14,68,49,6,43,26,3,23,0,0,0,7,5,2,97,17,80,60,15,45,35,1,34,0,0,0,2,1,1,3508,1365,2143
