State/UTs_Code,District_Code,CD Block_Code,Town/Village_Code,Ward_Code,EB_Code,State/UTs_Name,District_Name,Level,Name,Total/Rural/Urban,No of Households,Total Population Person,Total Population Male,Total Population Female,Population in the age group 0-6 Person,Population in the age group 0-6 Male,Population in the age group 0-6 Female,Scheduled Castes population Person,Scheduled Castes population Male,Scheduled Castes population Female,Scheduled Tribes population Person,Scheduled Tribes population Male,Scheduled Tribes population Female,Literates Population Person,Literates Population Male,Literates Population Female,Illiterate Persons,Illiterate Male,Illiterate Female,Total Worker Population Person,Total Worker Population Male,Total Worker Population Female,Main Working Population Person,Main Working Population Male,Main Working Population Female,Main Cultivator Population Person,Main Cultivator Population Male,Main Cultivator Population Female,Main Agricultural Labourers Population Person,Main Agricultural Labourers Population Male,Main Agricultural Labourers Population Female,Main Household Industries Population Person,Main Household Industries Population Male,Main Household Industries Population Female,Main Other Workers Population Person,Main Other Workers Population Male,Main Other Workers Population Female,Marginal Worker Population Person,Marginal Worker Population Male,Marginal Worker Population Female,Marginal Cultivator Population Person,Marginal Cultivator Population Male,Marginal Cultivator Population Female,Marginal Agriculture Labourers Population Person,Marginal Agriculture Labourers Population Male,Marginal Agriculture Labourers Population Female,Marginal Household Industries Population Person,Marginal Household Industries Population Male,Marginal Household Industries Population Female,Marginal Other Workers Population Person,Marginal Other Workers Population Male,Marginal Other Workers Population Female,Marginal Worker Population 3_6 Person,Marginal Worker Population 3_6 Male,Marginal Worker Population 3_6 Female,Marginal Cultivator Population 3_6 Person,Marginal Cultivator Population 3_6 Male,Marginal Cultivator Population 3_6 Female,Marginal Agriculture Labourers Population 3_6 Person,Marginal Agriculture Labourers Population 3_6 Male,Marginal Agriculture Labourers Population 3_6 Female,Marginal Household Industries Population 3_6 Person,Marginal Household Industries Population 3_6 Male,Marginal Household Industries Population 3-6 Female,Marginal Other Workers Population Person 3_6 Person,Marginal Other Workers Population Person 3_6 Male,Marginal Other Workers Population Person 3_6 Female,Marginal Worker Population 0_3 Person,Marginal Worker Population 0_3 Male,Marginal Worker Population 0_3_Female,Marginal Cultivator Population 0_3 Person,Marginal Cultivator Population 0_3 Male,Marginal Cultivator Population 0_3_Female,Marginal Agriculture Labourers Population 0_3 Person,Marginal Agriculture Labourers Population 0_3 Male,Marginal Agriculture Labourers Population 0_3 Female,Marginal Household Industries Population 0_3 Person,Marginal Household Industries Population 0_3 Male,Marginal Household Industries Population 0_3 Female,Marginal Other Workers Population 0_3 Person,Marginal Other Workers Population 0_3 Male,Marginal Other Workers Population 0_3 Female,Non Working Population Person,Non Working Population Male,Non Working Population Female
29,567,0077,000000,0000,000000,KARNATAKA,Davanagere,CD BLOCK,Harihar ,Total,36056,176723,90013,86710,19542,10174,9368,24224,12208,12016,18702,9456,9246,114136,63748,50388,62587,26265,36322,77903,54891,23012,59314,45434,13880,20709,18791,1918,22835,14326,8509,1544,975,569,14226,11342,2884,18589,9457,9132,1503,769,734,10480,4925,5555,1665,834,831,4941,2929,2012,15852,7986,7866,1403,725,678,9514,4436,5078,1120,577,543,3815,2248,1567,2737,1471,1266,100,44,56,966,489,477,545,257,288,1126,681,445,98820,35122,63698
29,567,0077,000000,0000,000000,KARNATAKA,Davanagere,CD BLOCK,Harihar ,Rural,33324,163668,83306,80362,18086,9441,8645,22295,11254,11041,18171,9185,8986,104695,58538,46157,58973,24768,34205,72971,51060,21911,55462,42242,13220,20371,18464,1907,22506,14070,8436,1448,905,543,11137,8803,2334,17509,8818,8691,1472,740,732,10409,4894,5515,1542,768,774,4086,2416,1670,14824,7367,7457,1372,696,676,9445,4405,5040,1011,511,500,2996,1755,1241,2685,1451,1234,100,44,56,964,489,475,531,257,274,1090,661,429,90697,32246,58451
29,567,0077,000000,0000,000000,KARNATAKA,Davanagere,CD BLOCK,Harihar ,Urban,2732,13055,6707,6348,1456,733,723,1929,954,975,531,271,260,9441,5210,4231,3614,1497,2117,4932,3831,1101,3852,3192,660,338,327,11,329,256,73,96,70,26,3089,2539,550,1080,639,441,31,29,2,71,31,40,123,66,57,855,513,342,1028,619,409,31,29,2,69,31,38,109,66,43,819,493,326,52,20,32,0,0,0,2,0,2,14,0,14,36,20,16,8123,2876,5247
29,567,0077,606204,0000,000000,KARNATAKA,Davanagere,VILLAGE,Huliginahole,Rural,122,600,317,283,72,40,32,26,14,12,131,66,65,389,238,151,211,79,132,240,185,55,217,167,50,94,94,0,117,69,48,0,0,0,6,4,2,23,18,5,5,5,0,17,12,5,0,0,0,1,1,0,23,18,5,5,5,0,17,12,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,132,228
29,567,0077,606205,0000,000000,KARNATAKA,Davanagere,VILLAGE,Ingalagondi,Rural,178,742,368,374,80,44,36,0,0,0,695,341,354,397,243,154,345,125,220,384,248,136,378,246,132,199,160,39,162,78,84,0,0,0,17,8,9,6,2,4,1,1,0,5,1,4,0,0,0,0,0,0,6,2,4,1,1,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,120,238
29,567,0077,606206,0000,000000,KARNATAKA,Davanagere,VILLAGE,Dhulehole,Rural,307,1542,786,756,168,87,81,424,226,198,216,115,101,1006,574,432,536,212,324,786,504,282,735,478,257,165,155,10,498,268,230,6,4,2,66,51,15,51,26,25,6,2,4,3,3,0,30,15,15,12,6,6,46,23,23,6,2,4,2,2,0,29,14,15,9,5,4,5,3,2,0,0,0,1,1,0,1,1,0,3,1,2,756,282,474
29,567,0077,606207,0000,000000,KARNATAKA,Davanagere,VILLAGE,Nandigavi,Rural,303,1430,753,677,116,67,49,231,116,115,79,45,34,1056,611,445,374,142,232,606,469,137,526,416,110,200,191,9,208,117,91,12,11,1,106,97,9,80,53,27,2,2,0,67,42,25,4,4,0,7,5,2,78,51,27,1,1,0,66,41,25,4,4,0,7,5,2,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,824,284,540
29,567,0077,606208,0000,000000,KARNATAKA,Davanagere,VILLAGE,Bilasanur,Rural,291,1373,711,662,108,59,49,128,72,56,203,104,99,959,559,400,414,152,262,818,462,356,599,382,217,150,144,6,238,144,94,110,12,98,101,82,19,219,80,139,17,12,5,102,40,62,24,2,22,76,26,50,185,73,112,16,12,4,91,35,56,22,2,20,56,24,32,34,7,27,1,0,1,11,5,6,2,0,2,20,2,18,555,249,306
29,567,0077,606209,0000,000000,KARNATAKA,Davanagere,VILLAGE,Hosahalli,Rural,164,828,418,410,56,24,32,129,60,69,15,7,8,577,334,243,251,84,167,311,274,37,271,250,21,227,215,12,12,8,4,0,0,0,32,27,5,40,24,16,5,4,1,25,19,6,0,0,0,10,1,9,40,24,16,5,4,1,25,19,6,0,0,0,10,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,144,373
29,567,0077,606210,0000,000000,KARNATAKA,Davanagere,VILLAGE,Kamalapura,Rural,346,1844,976,868,208,121,87,22,10,12,33,18,15,1217,720,497,627,256,371,866,609,257,408,362,46,255,238,17,86,69,17,13,13,0,54,42,12,458,247,211,85,58,27,332,162,170,8,4,4,33,23,10,441,238,203,82,55,27,326,160,166,8,4,4,25,19,6,17,9,8,3,3,0,6,2,4,0,0,0,8,4,4,978,367,611
29,567,0077,606211,0000,000000,KARNATAKA,Davanagere,VILLAGE,Sirigere,Rural,1156,5540,2787,2753,491,267,224,866,427,439,545,284,261,3799,2086,1713,1741,701,1040,2232,1671,561,2006,1534,472,738,700,38,931,560,371,16,11,5,321,263,58,226,137,89,14,9,5,156,93,63,2,0,2,54,35,19,215,132,83,14,9,5,148,89,59,1,0,1,52,34,18,11,5,6,0,0,0,8,4,4,1,0,1,2,1,1,3308,1116,2192
29,567,0077,606212,0000,000000,KARNATAKA,Davanagere,VILLAGE,Yalehole,Rural,436,2024,1035,989,210,109,101,282,142,140,280,133,147,1236,720,516,788,315,473,904,649,255,722,547,175,245,220,25,393,260,133,25,20,5,59,47,12,182,102,80,3,2,1,167,93,74,0,0,0,12,7,5,36,23,13,3,2,1,22,15,7,0,0,0,11,6,5,146,79,67,0,0,0,145,78,67,0,0,0,1,1,0,1120,386,734
29,567,0077,606213,0000,000000,KARNATAKA,Davanagere,VILLAGE,Ukkadagathri,Rural,506,2416,1267,1149,260,127,133,246,127,119,243,121,122,1548,923,625,868,344,524,1428,822,606,1152,761,391,529,460,69,318,167,151,83,11,72,222,123,99,276,61,215,103,6,97,143,48,95,2,0,2,28,7,21,254,59,195,96,5,91,133,47,86,1,0,1,24,7,17,22,2,20,7,1,6,10,1,9,1,0,1,4,0,4,988,445,543
29,567,0077,606214,0000,000000,KARNATAKA,Davanagere,VILLAGE,Malalahalli,Rural,60,269,133,136,25,10,15,2,1,1,225,109,116,159,87,72,110,46,64,100,81,19,93,81,12,69,64,5,18,14,4,0,0,0,6,3,3,7,0,7,3,0,3,3,0,3,0,0,0,1,0,1,7,0,7,3,0,3,3,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,52,117
29,567,0077,606215,0000,000000,KARNATAKA,Davanagere,VILLAGE,Palya,Rural,274,1298,620,678,149,73,76,293,134,159,0,0,0,807,441,366,491,179,312,463,382,81,418,357,61,156,153,3,224,174,50,4,3,1,34,27,7,45,25,20,7,6,1,29,15,14,3,2,1,6,2,4,44,25,19,7,6,1,29,15,14,2,2,0,6,2,4,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,835,238,597
29,567,0077,606216,0000,000000,KARNATAKA,Davanagere,VILLAGE,Vasana,Rural,545,2781,1448,1333,315,175,140,427,219,208,187,97,90,1767,1020,747,1014,428,586,1335,929,406,973,775,198,334,321,13,537,368,169,38,33,5,64,53,11,362,154,208,23,9,14,198,62,136,16,12,4,125,71,54,309,137,172,22,9,13,195,61,134,13,10,3,79,57,22,53,17,36,1,0,1,3,1,2,3,2,1,46,14,32,1446,519,927
29,567,0077,606217,0000,000000,KARNATAKA,Davanagere,VILLAGE,Sarkari Vasana,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,567,0077,606218,0000,000000,KARNATAKA,Davanagere,VILLAGE,Nandigudi,Rural,209,1121,585,536,84,49,35,158,90,68,27,8,19,844,484,360,277,101,176,375,274,101,350,259,91,182,149,33,82,49,33,4,3,1,82,58,24,25,15,10,9,3,6,12,9,3,2,2,0,2,1,1,18,12,6,5,3,2,10,7,3,1,1,0,2,1,1,7,3,4,4,0,4,2,2,0,1,1,0,0,0,0,746,311,435
29,567,0077,606219,0000,000000,KARNATAKA,Davanagere,VILLAGE,Kadaranaikanahalli,Rural,675,3337,1671,1666,361,165,196,404,206,198,802,403,399,2171,1231,940,1166,440,726,1520,1025,495,1231,959,272,287,280,7,731,503,228,1,0,1,212,176,36,289,66,223,2,0,2,240,32,208,0,0,0,47,34,13,279,61,218,2,0,2,233,29,204,0,0,0,44,32,12,10,5,5,0,0,0,7,3,4,0,0,0,3,2,1,1817,646,1171
29,567,0077,606220,0000,000000,KARNATAKA,Davanagere,VILLAGE,Yalavatti,Rural,508,2217,1118,1099,227,123,104,837,418,419,248,127,121,1433,801,632,784,317,467,985,693,292,826,627,199,391,369,22,372,211,161,10,9,1,53,38,15,159,66,93,41,25,16,76,23,53,0,0,0,42,18,24,158,66,92,41,25,16,76,23,53,0,0,0,41,18,23,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1232,425,807
29,567,0077,606221,0000,000000,KARNATAKA,Davanagere,VILLAGE,Jigali,Rural,747,3788,1871,1917,380,186,194,429,214,215,682,335,347,2499,1389,1110,1289,482,807,1674,1124,550,1449,1075,374,479,432,47,831,534,297,9,9,0,130,100,30,225,49,176,24,14,10,23,16,7,10,1,9,168,18,150,213,46,167,23,13,10,20,16,4,5,1,4,165,16,149,12,3,9,1,1,0,3,0,3,5,0,5,3,2,1,2114,747,1367
29,567,0077,606222,0000,000000,KARNATAKA,Davanagere,VILLAGE,Hallihalu,Rural,313,1551,778,773,185,85,100,256,129,127,228,113,115,962,545,417,589,233,356,586,405,181,318,291,27,233,221,12,59,45,14,18,17,1,8,8,0,268,114,154,34,17,17,206,79,127,6,1,5,22,17,5,265,111,154,34,17,17,205,78,127,6,1,5,20,15,5,3,3,0,0,0,0,1,1,0,0,0,0,2,2,0,965,373,592
29,567,0077,606223,0000,000000,KARNATAKA,Davanagere,VILLAGE,Kambathanahalli,Rural,18,96,48,48,8,3,5,11,6,5,0,0,0,63,37,26,33,11,22,45,28,17,36,26,10,29,23,6,6,2,4,0,0,0,1,1,0,9,2,7,1,0,1,7,2,5,0,0,0,1,0,1,5,0,5,1,0,1,3,0,3,0,0,0,1,0,1,4,2,2,0,0,0,4,2,2,0,0,0,0,0,0,51,20,31
29,567,0077,606224,0000,000000,KARNATAKA,Davanagere,VILLAGE,Kokkanur,Rural,962,5054,2552,2502,597,290,307,600,286,314,1346,685,661,2886,1629,1257,2168,923,1245,2102,1631,471,1899,1540,359,801,755,46,895,614,281,25,24,1,178,147,31,203,91,112,10,6,4,155,64,91,4,3,1,34,18,16,172,88,84,10,6,4,131,64,67,4,3,1,27,15,12,31,3,28,0,0,0,24,0,24,0,0,0,7,3,4,2952,921,2031
29,567,0077,606225,0000,000000,KARNATAKA,Davanagere,VILLAGE,Hindasaghatte,Rural,436,2032,1040,992,209,120,89,465,244,221,277,135,142,1171,687,484,861,353,508,966,641,325,272,263,9,226,223,3,3,3,0,25,24,1,18,13,5,694,378,316,37,15,22,593,317,276,38,27,11,26,19,7,694,378,316,37,15,22,593,317,276,38,27,11,26,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,399,667
29,567,0077,606226,0000,000000,KARNATAKA,Davanagere,VILLAGE,Govinahalu,Rural,272,1241,602,639,128,73,55,73,37,36,169,80,89,767,409,358,474,193,281,505,395,110,380,330,50,231,228,3,92,55,37,1,1,0,56,46,10,125,65,60,2,1,1,114,58,56,1,1,0,8,5,3,125,65,60,2,1,1,114,58,56,1,1,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,207,529
29,567,0077,606227,0000,000000,KARNATAKA,Davanagere,VILLAGE,Baggadanahalu,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,567,0077,606228,0000,000000,KARNATAKA,Davanagere,VILLAGE,Muginagondi,Rural,138,624,320,304,72,45,27,198,97,101,0,0,0,423,227,196,201,93,108,272,189,83,272,189,83,156,122,34,89,43,46,0,0,0,27,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,131,221
29,567,0077,606229,0000,000000,KARNATAKA,Davanagere,VILLAGE,Guddada Thumminakatte,Rural,197,1011,506,505,149,84,65,60,28,32,217,105,112,478,276,202,533,230,303,536,321,215,514,317,197,305,206,99,190,96,94,3,3,0,16,12,4,22,4,18,8,2,6,12,1,11,0,0,0,2,1,1,22,4,18,8,2,6,12,1,11,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,185,290
29,567,0077,606230,0000,000000,KARNATAKA,Davanagere,VILLAGE,Bevinahalli,Rural,541,2603,1299,1304,304,169,135,114,54,60,954,482,472,1613,886,727,990,413,577,1125,809,316,721,583,138,435,410,25,222,126,96,2,1,1,62,46,16,404,226,178,35,32,3,349,181,168,1,0,1,19,13,6,367,209,158,35,32,3,312,164,148,1,0,1,19,13,6,37,17,20,0,0,0,37,17,20,0,0,0,0,0,0,1478,490,988
29,567,0077,606231,0000,000000,KARNATAKA,Davanagere,VILLAGE,Vadera Basapura,Rural,114,505,255,250,53,29,24,63,27,36,0,0,0,380,205,175,125,50,75,272,152,120,265,147,118,148,97,51,108,46,62,0,0,0,9,4,5,7,5,2,0,0,0,2,1,1,0,0,0,5,4,1,7,5,2,0,0,0,2,1,1,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,103,130
29,567,0077,606232,0000,000000,KARNATAKA,Davanagere,VILLAGE,Kumbalur,Rural,984,4650,2344,2306,475,248,227,757,370,387,172,84,88,3135,1724,1411,1515,620,895,2366,1476,890,1633,1135,498,571,507,64,864,479,385,26,24,2,172,125,47,733,341,392,61,34,27,552,246,306,11,4,7,109,57,52,728,340,388,58,33,25,552,246,306,9,4,5,109,57,52,5,1,4,3,1,2,0,0,0,2,0,2,0,0,0,2284,868,1416
29,567,0077,606233,0000,000000,KARNATAKA,Davanagere,VILLAGE,Nandi Tavare,Rural,504,2277,1133,1144,227,116,111,411,206,205,99,43,56,1495,845,650,782,288,494,968,737,231,841,683,158,429,393,36,308,209,99,10,8,2,94,73,21,127,54,73,47,25,22,63,16,47,2,2,0,15,11,4,122,54,68,44,25,19,63,16,47,2,2,0,13,11,2,5,0,5,3,0,3,0,0,0,0,0,0,2,0,2,1309,396,913
29,567,0077,606234,0000,000000,KARNATAKA,Davanagere,VILLAGE,Kunibelakere,Rural,791,3973,2048,1925,434,218,216,976,480,496,331,164,167,2347,1363,984,1626,685,941,1851,1272,579,1821,1257,564,737,674,63,872,490,382,18,16,2,194,77,117,30,15,15,6,4,2,11,4,7,0,0,0,13,7,6,28,13,15,6,4,2,10,3,7,0,0,0,12,6,6,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,2122,776,1346
29,567,0077,606235,0000,000000,KARNATAKA,Davanagere,VILLAGE,Budihalu,Rural,373,1650,823,827,190,104,86,210,111,99,243,118,125,1035,567,468,615,256,359,735,508,227,466,383,83,246,237,9,149,91,58,0,0,0,71,55,16,269,125,144,15,7,8,239,109,130,2,1,1,13,8,5,261,119,142,15,7,8,239,109,130,1,1,0,6,2,4,8,6,2,0,0,0,0,0,0,1,0,1,7,6,1,915,315,600
29,567,0077,606236,0000,000000,KARNATAKA,Davanagere,VILLAGE,Adapura,Rural,238,1196,613,583,166,93,73,987,505,482,29,16,13,653,365,288,543,248,295,595,359,236,470,291,179,88,63,25,326,186,140,15,9,6,41,33,8,125,68,57,1,1,0,8,1,7,22,12,10,94,54,40,122,66,56,1,1,0,8,1,7,19,10,9,94,54,40,3,2,1,0,0,0,0,0,0,3,2,1,0,0,0,601,254,347
29,567,0077,606237,0000,000000,KARNATAKA,Davanagere,VILLAGE,Nittur,Rural,490,2382,1215,1167,235,136,99,285,144,141,91,44,47,1622,880,742,760,335,425,1076,755,321,959,707,252,342,315,27,515,330,185,19,17,2,83,45,38,117,48,69,14,6,8,45,21,24,5,2,3,53,19,34,108,44,64,12,4,8,44,21,23,4,2,2,48,17,31,9,4,5,2,2,0,1,0,1,1,0,1,5,2,3,1306,460,846
29,567,0077,606238,0000,000000,KARNATAKA,Davanagere,VILLAGE,Malebennur,Rural,4518,22512,11312,11200,2756,1400,1356,1573,761,812,930,462,468,15217,8015,7202,7295,3297,3998,9054,6766,2288,6084,4901,1183,645,595,50,1338,841,497,343,185,158,3758,3280,478,2970,1865,1105,67,41,26,411,280,131,1070,523,547,1422,1021,401,1633,992,641,59,33,26,175,86,89,585,282,303,814,591,223,1337,873,464,8,8,0,236,194,42,485,241,244,608,430,178,13458,4546,8912
29,567,0077,606239,0000,000000,KARNATAKA,Davanagere,VILLAGE,Komaranahalli,Rural,378,1704,867,837,183,99,84,204,108,96,55,25,30,1079,623,456,625,244,381,815,544,271,777,523,254,173,162,11,426,208,218,0,0,0,178,153,25,38,21,17,5,3,2,16,4,12,0,0,0,17,14,3,32,17,15,4,2,2,13,3,10,0,0,0,15,12,3,6,4,2,1,1,0,3,1,2,0,0,0,2,2,0,889,323,566
29,567,0077,606240,0000,000000,KARNATAKA,Davanagere,VILLAGE,Koppa,Rural,55,380,189,191,52,30,22,6,4,2,46,21,25,235,126,109,145,63,82,215,118,97,43,41,2,35,34,1,6,6,0,0,0,0,2,1,1,172,77,95,1,1,0,161,72,89,1,0,1,9,4,5,162,77,85,1,1,0,151,72,79,1,0,1,9,4,5,10,0,10,0,0,0,10,0,10,0,0,0,0,0,0,165,71,94
29,567,0077,606241,0000,000000,KARNATAKA,Davanagere,VILLAGE,Chikkathammanahalli,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,567,0077,606242,0000,000000,KARNATAKA,Davanagere,VILLAGE,Dibbadahalli,Rural,41,224,120,104,21,10,11,28,13,15,0,0,0,163,99,64,61,21,40,102,71,31,82,66,16,46,46,0,32,16,16,0,0,0,4,4,0,20,5,15,0,0,0,18,4,14,0,0,0,2,1,1,20,5,15,0,0,0,18,4,14,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,49,73
29,567,0077,606243,0000,000000,KARNATAKA,Davanagere,VILLAGE,Halivana,Rural,848,4084,2062,2022,464,239,225,296,156,140,468,224,244,2617,1499,1118,1467,563,904,1936,1291,645,1298,1124,174,608,588,20,478,352,126,8,7,1,204,177,27,638,167,471,13,4,9,583,135,448,2,1,1,40,27,13,610,151,459,12,3,9,562,125,437,1,1,0,35,22,13,28,16,12,1,1,0,21,10,11,1,0,1,5,5,0,2148,771,1377
29,567,0077,606244,0000,000000,KARNATAKA,Davanagere,VILLAGE,Mudalabasapura,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,567,0077,606245,0000,000000,KARNATAKA,Davanagere,VILLAGE,Guladahalli,Rural,285,1295,663,632,137,75,62,139,69,70,101,50,51,853,468,385,442,195,247,677,418,259,495,361,134,242,205,37,199,107,92,26,26,0,28,23,5,182,57,125,17,3,14,144,38,106,5,4,1,16,12,4,178,55,123,16,2,14,143,38,105,4,3,1,15,12,3,4,2,2,1,1,0,1,0,1,1,1,0,1,0,1,618,245,373
29,567,0077,606246,0000,000000,KARNATAKA,Davanagere,VILLAGE,Sanklipura,Rural,224,1161,601,560,142,71,71,0,0,0,97,43,54,887,496,391,274,105,169,483,391,92,458,378,80,264,264,0,143,71,72,1,1,0,50,42,8,25,13,12,3,2,1,18,7,11,0,0,0,4,4,0,22,10,12,2,1,1,16,5,11,0,0,0,4,4,0,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0,678,210,468
29,567,0077,606247,0000,000000,KARNATAKA,Davanagere,VILLAGE,Mallanaikanahalli,Rural,298,1372,693,679,144,69,75,157,82,75,80,42,38,798,445,353,574,248,326,698,428,270,673,415,258,105,95,10,546,305,241,4,3,1,18,12,6,25,13,12,3,2,1,17,8,9,0,0,0,5,3,2,24,12,12,3,2,1,17,8,9,0,0,0,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,674,265,409
29,567,0077,606248,0000,000000,KARNATAKA,Davanagere,VILLAGE,Haralahalli,Rural,505,2453,1231,1222,256,125,131,304,152,152,298,146,152,1483,827,656,970,404,566,1241,789,452,919,648,271,313,284,29,442,244,198,14,9,5,150,111,39,322,141,181,16,10,6,285,120,165,1,0,1,20,11,9,286,126,160,11,6,5,260,113,147,1,0,1,14,7,7,36,15,21,5,4,1,25,7,18,0,0,0,6,4,2,1212,442,770
29,567,0077,606249,0000,000000,KARNATAKA,Davanagere,VILLAGE,Thimlapura,Rural,90,496,253,243,51,32,19,11,6,5,0,0,0,265,157,108,231,96,135,195,144,51,193,144,49,59,53,6,33,11,22,3,3,0,98,77,21,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,109,192
29,567,0077,606250,0000,000000,KARNATAKA,Davanagere,VILLAGE,Rajanahalli,Rural,593,3034,1602,1432,302,156,146,818,419,399,360,236,124,2036,1209,827,998,393,605,1132,876,256,979,762,217,307,273,34,345,206,139,4,2,2,323,281,42,153,114,39,17,16,1,44,28,16,8,6,2,84,64,20,150,112,38,16,15,1,43,27,16,8,6,2,83,64,19,3,2,1,1,1,0,1,1,0,0,0,0,1,0,1,1902,726,1176
29,567,0077,606251,0000,000000,KARNATAKA,Davanagere,VILLAGE,Halasabalu,Rural,260,1257,647,610,143,77,66,55,32,23,62,32,30,863,476,387,394,171,223,508,386,122,417,348,69,179,171,8,91,57,34,4,4,0,143,116,27,91,38,53,3,2,1,51,10,41,1,0,1,36,26,10,89,36,53,3,2,1,51,10,41,1,0,1,34,24,10,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,749,261,488
29,567,0077,606252,0000,000000,KARNATAKA,Davanagere,VILLAGE,Haraganahalli,Rural,138,632,322,310,68,34,34,0,0,0,152,78,74,430,239,191,202,83,119,257,184,73,112,100,12,85,85,0,4,3,1,0,0,0,23,12,11,145,84,61,0,0,0,108,55,53,1,1,0,36,28,8,139,81,58,0,0,0,108,55,53,1,1,0,30,25,5,6,3,3,0,0,0,0,0,0,0,0,0,6,3,3,375,138,237
29,567,0077,606253,0000,000000,KARNATAKA,Davanagere,VILLAGE,Nagenahalli,Rural,241,1160,604,556,177,82,95,6,2,4,0,0,0,760,458,302,400,146,254,402,349,53,301,288,13,241,237,4,38,36,2,8,7,1,14,8,6,101,61,40,2,2,0,98,59,39,0,0,0,1,0,1,101,61,40,2,2,0,98,59,39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,255,503
29,567,0077,606254,0000,000000,KARNATAKA,Davanagere,VILLAGE,Ramathirtha,Rural,146,721,373,348,70,29,41,62,35,27,59,31,28,536,308,228,185,65,120,415,282,133,170,157,13,126,125,1,0,0,0,9,9,0,35,23,12,245,125,120,90,27,63,132,80,52,21,16,5,2,2,0,214,111,103,70,17,53,121,76,45,21,16,5,2,2,0,31,14,17,20,10,10,11,4,7,0,0,0,0,0,0,306,91,215
29,567,0077,606255,0000,000000,KARNATAKA,Davanagere,VILLAGE,Rayapura,Rural,4,27,15,12,4,1,3,0,0,0,0,0,0,16,10,6,11,5,6,13,10,3,13,10,3,5,4,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,9
29,567,0077,606256,0000,000000,KARNATAKA,Davanagere,VILLAGE,Bhanuvalli,Rural,1754,8873,4525,4348,1014,527,487,927,466,461,835,405,430,5636,3110,2526,3237,1415,1822,3775,2800,975,2681,2106,575,899,842,57,960,645,315,83,35,48,739,584,155,1094,694,400,43,36,7,665,422,243,60,27,33,326,209,117,996,670,326,40,34,6,602,413,189,54,25,29,300,198,102,98,24,74,3,2,1,63,9,54,6,2,4,26,11,15,5098,1725,3373
